t_s,t_utc,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,r_norm_m,v_norm_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_deg,lon_deg,alt_m,lat_rad,lon_rad,alt_km,B_N_nT,B_E_nT,B_D_nT,Bx_ecef_T,By_ecef_T,Bz_ecef_T,Bx_eci_T,By_eci_T,Bz_eci_T,B_norm_T,B_norm_nT,q_eci_from_body_w,q_eci_from_body_x,q_eci_from_body_y,q_eci_from_body_z,q_eci_from_body_norm,omega_body_x_radps,omega_body_y_radps,omega_body_z_radps,omega_body_x_degps,omega_body_y_degps,omega_body_z_degps,yaw_eci_from_body_rad,pitch_eci_from_body_rad,roll_eci_from_body_rad,yaw_eci_from_body_deg,pitch_eci_from_body_deg,roll_eci_from_body_deg,Bx_body_T,By_body_T,Bz_body_T,B_body_norm_T,Bx_magnetometer_T,By_magnetometer_T,Bz_magnetometer_T,B_magnetometer_norm_T,det_R_eci_from_body,RT_R_minus_I_fro,RT_R_minus_I_11,RT_R_minus_I_12,RT_R_minus_I_13,RT_R_minus_I_21,RT_R_minus_I_22,RT_R_minus_I_23,RT_R_minus_I_31,RT_R_minus_I_32,RT_R_minus_I_33,q_kalman_w,q_kalman_x,q_kalman_y,q_kalman_z,q_kalman_norm,q_kalman_error_angle_rad,q_kalman_error_angle_deg,P_kalman_ww,P_kalman_xx,P_kalman_yy,P_kalman_zz,sigma_kalman_w,sigma_kalman_x,sigma_kalman_y,sigma_kalman_z,omega_kalman_x_radps,omega_kalman_y_radps,omega_kalman_z_radps,omega_kalman_x_degps,omega_kalman_y_degps,omega_kalman_z_degps,omega_kalman_error_x_radps,omega_kalman_error_y_radps,omega_kalman_error_z_radps,omega_kalman_error_norm_radps,omega_kalman_error_norm_degps,mag_bias_kalman_x_T,mag_bias_kalman_y_T,mag_bias_kalman_z_T,mag_bias_kalman_x_uT,mag_bias_kalman_y_uT,mag_bias_kalman_z_uT,sigma_kalman_omega_x_radps,sigma_kalman_omega_y_radps,sigma_kalman_omega_z_radps,sigma_kalman_mag_bias_x_T,sigma_kalman_mag_bias_y_T,sigma_kalman_mag_bias_z_T,sigma_kalman_mag_bias_x_uT,sigma_kalman_mag_bias_y_uT,sigma_kalman_mag_bias_z_uT,innovation_kalman_x_T,innovation_kalman_y_T,innovation_kalman_z_T,innovation_kalman_norm_T
4460.0,2026-01-01T13:14:20.000,1513527.0335422875,817497.990118586,-6657986.835698722,7425.934351993792,-205.12200736175188,1670.5846879556639,6876616.591714906,7614.291118525578,40550.56759806431,1734706.469266748,-6654096.8482883,-75.47120122204846,88.66089545095649,518508.4650867585,-1.3172209517599138,1.5474245433856535,518.5084650867585,-2088.2967566389425,-10597.405076215287,-43609.03582466185,1.080293390882382e-05,8.66844042583997e-06,-4.273837552826582e-05,1.275169097655069e-05,-5.145345647902846e-06,-4.2770711692137954e-05,4.492676243899423e-05,44926.762438994236,-0.32701112376343733,0.6911121283357191,-5.8000399349094924e-05,0.6445368473859351,1.0,0.0017453596138265472,0.003490642816755515,3.285779656929146e-06,0.10000173960484436,0.1999991011877486,0.00018826130675198363,-1.1892765103688767,-1.0992271479038023,-1.472178384082978,-68.14052471818313,-62.98107630109059,-84.34960809834413,-3.3776300586055934e-05,2.8754916580089144e-05,7.122518827095903e-06,4.492676243899424e-05,-3.0765555058837605e-05,2.834111202199865e-05,6.4246360634774084e-06,4.2320372839449074e-05,1.0000000000000002,6.062902969041341e-16,2.220446049250313e-16,-2.4520640495316097e-17,-1.7411407916395536e-16,-2.4520640495316097e-17,2.220446049250313e-16,7.046678620243134e-17,-1.7411407916395536e-16,7.046678620243134e-17,4.440892098500626e-16,-0.32668229006838373,0.6899515646166916,-0.002304763298475193,0.6459413347238229,1.0,0.005822567797181337,0.33360856070727535,8.362715868145379e-06,4.485112448624933e-06,1.88145706402129e-05,6.279532723805676e-06,0.0028918360721426413,0.0021178084069681407,0.004337576586091928,0.0025058995837434657,0.001758017462774629,0.0034912062577325716,1.6888863497129877e-05,0.10072698092728355,0.20003138397773867,0.0009676605991580979,1.2657848948081658e-05,5.634409770563856e-07,1.360308384020073e-05,1.8589849264870557e-05,0.001065119904661459,2.0451129742110025e-07,-3.086098540032798e-07,1.6424018341663576e-07,0.20451129742110025,-0.30860985400327984,0.16424018341663577,3.9301042652297244e-05,2.3885458253936516e-05,2.648264373994054e-05,1.0327811130729517e-07,7.250211295680506e-08,6.894022279793806e-08,0.10327811130729518,0.07250211295680506,0.06894022279793806,2.8807777996386942e-06,-5.649117317701831e-08,-8.04046018558244e-07,2.991414712723302e-06
4470.0,2026-01-01T13:14:30.000,1587692.097189123,815396.7081966097,-6640873.267783307,7406.926750289128,-215.13013853196264,1752.0943753024712,6876542.426683165,7614.373221783918,80140.46705699124,1798155.533755887,-6636795.154887377,-74.91569913590959,87.44812177793935,518331.14546258206,-1.3075256113550933,1.5262576497099993,518.3311454625821,-1698.1712070903875,-10754.30101023514,-43471.43706151247,1.1174331758438473e-05,9.184929083529575e-06,-4.241551606833591e-05,1.3388666142677802e-05,-5.204908065381586e-06,-4.2449466036820943e-05,4.4814111793723816e-05,44814.111793723816,-0.33299761462696753,0.6768784497636092,-0.00016029655499482122,0.6564663945727741,1.0,0.0017455226697269234,0.003490558563797652,8.293402367132333e-06,0.10001108201976062,0.19999427384885157,0.00047517695344048916,-1.2649779335896836,-1.0942602248280464,-1.387361769195911,-72.477896771869,-62.696492571683635,-79.48997403272872,-3.359437743412402e-05,2.9046316916718504e-05,6.002823856115271e-06,4.481411179372381e-05,-3.286658103587688e-05,2.9285307946107397e-05,5.576108464169062e-06,4.437267623313226e-05,0.9999999999999997,4.496929773459086e-16,-3.3306690738754696e-16,1.1889638144466539e-16,1.2572042487352952e-16,1.1889638144466539e-16,0.0,-1.2531212945180283e-16,1.2572042487352952e-16,-1.2531212945180283e-16,0.0,-0.3331793169527149,0.6754329818768473,-0.0027454334292615038,0.6578558294513766,1.0,0.00655312587763961,0.3754664554067132,8.365156673413298e-06,4.706689466273831e-06,1.803868457820857e-05,6.203567373231903e-06,0.002892258057887176,0.002169490600641964,0.004247197261513594,0.002490696162367442,0.0017639217587421623,0.003490163389079385,2.4866117190775464e-05,0.10106527216721932,0.1999716320053246,0.001424723567909137,1.8399089015238863e-05,-3.951747182670204e-07,1.657271482364313e-05,2.476565194527375e-05,0.0014189673333541433,2.069738597048422e-07,-3.0870729786552575e-07,1.6498126841150613e-07,0.2069738597048422,-0.30870729786552575,0.16498126841150612,3.924635012840519e-05,2.3901045145279564e-05,2.6392532234442205e-05,1.0300724153481933e-07,7.247596478495816e-08,6.893133292145651e-08,0.10300724153481933,0.07247596478495816,0.06893133292145652,5.026153978143348e-07,5.047366870036501e-07,-4.983184519221301e-07,8.69311590198561e-07
4480.0,2026-01-01T13:14:40.000,1661662.5399947057,813195.4741792633,-6622945.655376995,7387.010571666582,-225.11222181842942,1833.3919196603517,6876468.45627349,7614.455110472564,119812.91886093702,1861327.3356905328,-6618679.917023448,-74.35455585463858,86.31697408860659,518149.42832867894,-1.2977318135214695,1.5065153982048165,518.1494283286789,-1320.4356050794736,-10894.19899347204,-43329.77101255128,1.1540648199175739e-05,9.692504690055885e-06,-4.208045828971882e-05,1.4015505937529878e-05,-5.263518269189597e-06,-4.211599632730575e-05,4.469783191494482e-05,44697.83191494482,-0.33887453822862107,0.6623870455857964,-0.0002785098053507218,0.6681372401032195,1.0,0.0017458267549442452,0.0034904014128241075,1.3301522009401247e-05,0.10002850481932547,0.19998526976132108,0.0007621210722390656,-1.3385556344755596,-1.0863697648883215,-1.3046497405616297,-76.69358849890568,-62.24440251872035,-74.75092387701919,-3.338254886429647e-05,2.9318998457287426e-05,4.888551797935209e-06,4.469783191494481e-05,-3.411494588385131e-05,3.1428842879377505e-05,5.315395268323231e-06,4.668891864514764e-05,0.9999999999999998,1.8545838972326405e-16,0.0,-2.329298973717084e-17,-1.1315084803036509e-17,-2.329298973717084e-17,-1.1102230246251565e-16,6.481404940519362e-17,-1.1315084803036509e-17,6.481404940519362e-17,-1.1102230246251565e-16,-0.339672554291993,0.6609634828442523,-0.003466732770676738,0.6691321334168951,1.0,0.007434501949744909,0.42596558450216493,8.37424724994732e-06,4.931741946606846e-06,1.7298377680427225e-05,6.124064614157558e-06,0.0028938291673744876,0.0022207525631206294,0.00415913184215495,0.0024746847504596536,0.0017708565354169993,0.0034866516511954256,3.493520296809438e-05,0.10146260560255324,0.1997704242458175,0.002001639686504715,2.5029780472754113e-05,-3.749761628681937e-06,2.1633680958693135e-05,3.329514641218327e-05,0.0019076713676882467,1.9154055922124278e-07,-3.050718699812862e-07,1.6651510809757462e-07,0.19154055922124277,-0.3050718699812862,0.1665151080975746,3.9202907658456e-05,2.3927195427818574e-05,2.6306819886296298e-05,1.0274276479074209e-07,7.244853156714223e-08,6.892296526436982e-08,0.10274276479074208,0.07244853156714223,0.06892296526436982,-9.950417245706096e-07,2.3350182084489568e-06,3.852809242924434e-07,2.5672669238020944e-06
4490.0,2026-01-01T13:14:50.000,1735429.2880195028,810894.5546791219,-6604206.169864961,7366.188200691696,-235.06703099336679,1914.4673342054216,6876394.689559824,7614.536774539159,159562.67046713273,1924214.0410729228,-6599753.32909782,-73.78834990036904,85.25967569928387,517963.3746897587,-1.2878496553750696,1.4880620601351024,517.9633746897587,-954.6274272448428,-11018.806644144843,-43184.24016903536,1.1901707154929942e-05,1.0191085112036957e-05,-4.173362149874288e-05,1.4632049888694956e-05,-5.3210860309901825e-06,-4.177072146693625e-05,4.457806649421693e-05,44578.06649421693,-0.3446404008928227,0.6476434342242413,-0.00041162266017113244,0.6795445583223009,1.0,0.0017462718686427853,0.003490171316328863,1.8310438471510103e-05,0.10005400795565528,0.19997208620326284,0.0010491108454515029,-1.4092122824611506,-1.0756967836314963,-1.224830259751486,-80.74191622302158,-61.632885737882035,-70.17760450367248,-3.314128932296631e-05,2.957300592230027e-05,3.781041535590227e-06,4.457806649421693e-05,-3.357357470436838e-05,3.028893622457987e-05,3.7718963840288926e-06,4.5374351547744694e-05,1.0000000000000004,5.456453038580604e-16,0.0,1.0289428585863441e-16,-8.913824877934946e-17,1.0289428585863441e-16,4.440892098500626e-16,-8.409530850521259e-17,-8.913824877934946e-17,-8.409530850521259e-17,2.220446049250313e-16,-0.3456564206980547,0.6461109724359573,-0.0036683615117596683,0.6804768866404576,1.0,0.007708784031191631,0.44168079016512557,8.386602579186207e-06,5.158578463217696e-06,1.659400331636746e-05,6.046259906079261e-06,0.0028959631522493872,0.002271250418429834,0.004073573776963842,0.0024589143755078704,0.001773116368204967,0.0034862576475039207,4.0824292765829775e-05,0.10159208448370909,0.19974784949718172,0.0023390596770885047,2.6844499562181812e-05,-3.913668824942398e-06,2.2513854294319672e-05,3.5253618191629095e-05,0.0020198835349459687,1.8488402697706944e-07,-3.029254272345917e-07,1.6703583071882438e-07,0.18488402697706943,-0.3029254272345917,0.16703583071882439,3.9170402421265235e-05,2.396412157311088e-05,2.6225839725827315e-05,1.0248565989352975e-07,7.241969474557248e-08,6.891488062998095e-08,0.10248565989352976,0.07241969474557249,0.06891488062998094,-7.418365403806729e-07,8.74765161930363e-07,-5.981643269993608e-08,1.1485266852763875e-06
4500.0,2026-01-01T13:15:00.000,1808983.2917281045,808494.2285551919,-6584657.082371557,7344.462133575302,-244.99334302197016,1995.3106581185386,6876321.135591648,7614.618203957963,199384.4481906914,1986807.857900093,-6580017.685188281,-73.21758645797657,84.26931618932751,517773.04774107714,-1.2778879540553039,1.4707770259079262,517.7730477410771,-600.2647703144638,-11129.599042532405,-43035.04466661941,1.225734453232947e-05,1.0680602973713455e-05,-4.137542250217662e-05,1.5238155986122477e-05,-5.3775247076729335e-06,-4.1414057906234136e-05,4.44549588021398e-05,44454.9588021398,-0.35029372443078616,0.6326532296219086,-0.0005585865020836656,0.690683636446164,1.0,0.001746858009575096,0.0034898682047672645,2.3320451419554596e-05,0.10008759135727655,0.1999547191900616,0.001336163442680348,-1.4763353027767623,-1.0624182139025662,-1.1485064551715825,-84.587781995277,-60.87207973444416,-65.80457262486276,-3.287112572072418e-05,2.9808413190596304e-05,2.6815963549679914e-06,4.4454958802139814e-05,-3.282400716704201e-05,3.0170686062510795e-05,1.4897140867363014e-06,4.460835114689658e-05,1.0000000000000004,6.580564849124194e-16,2.220446049250313e-16,-6.178895736188275e-17,-2.5352237311780957e-16,-6.178895736188275e-17,4.440892098500626e-16,2.2721796045878555e-17,-2.5352237311780957e-16,2.2721796045878555e-17,2.220446049250313e-16,-0.3517867960263575,0.6304652101953818,-0.003810871519688353,0.6919141175991883,1.0,0.008742577178550513,0.5009127743983355,8.406162864543292e-06,5.390463819784111e-06,1.5924617401350248e-05,5.962201350741494e-06,0.0028993383494416948,0.0023217372417618904,0.003990566050242778,0.0024417619357221323,0.00177833057176405,0.0034884892269798034,4.664267644622458e-05,0.10189083634116664,0.19987570958279782,0.002672428505562922,3.147256218895408e-05,-1.3789777874610373e-06,2.3322225026669984e-05,3.919629996148264e-05,0.002245782560321747,1.861726647880344e-07,-3.01164171638017e-07,1.6818298647465277e-07,0.1861726647880344,-0.301164171638017,0.16818298647465277,3.914835263940803e-05,2.4011064439835183e-05,2.614953210530506e-05,1.0223548225469146e-07,7.238970989889384e-08,6.89068410213215e-08,0.10223548225469145,0.07238970989889384,0.0689068410213215,-2.73054975634602e-07,5.057827295736876e-07,-1.2342004239516099e-06,1.3614792968444862e-06
4510.0,2026-01-01T13:15:10.000,1882315.527104279,805994.7868802337,-6564300.7634941805,7321.834977894507,-254.88993821398543,2075.9119578197387,6876247.803392942,7614.699388731059,239272.9579112601,2049101.037151621,-6559475.378780136,-72.6427079303863,83.33974969197429,517578.5128424506,-1.2678544309498365,1.4545530299128815,517.5785128424506,-256.8611939786134,-11227.853003108678,-42882.38207231247,1.2607408127542041e-05,1.1161005120999143e-05,-4.1006274860352686e-05,1.5833700184391792e-05,-5.432751357776652e-06,-4.104641889475307e-05,4.432865160286487e-05,44328.65160286487,-0.35583304611691385,0.617422139199967,-0.000718322711029664,0.7015498765799747,1.0,0.001747585176055082,0.0034894919865489453,2.8331860214236577e-05,0.10012925492758314,0.199933163473976,0.0016232960160303682,-1.5395073053733157,-1.0467342199063898,-1.0760861674764235,-88.20727112744899,-59.97345307255474,-61.655195788806935,-3.257263514226269e-05,3.002532232744106e-05,1.5914810556454583e-06,4.4328651602864886e-05,-3.1920007938345517e-05,3.173827713517281e-05,2.157658717842769e-06,4.5065071102082565e-05,1.0000000000000004,5.138458658311254e-16,2.220446049250313e-16,2.165415627783393e-17,-8.43432185208342e-17,2.165415627783393e-17,4.440892098500626e-16,3.43014501228206e-17,-8.43432185208342e-17,3.43014501228206e-17,0.0,-0.3581376608862159,0.615383589531542,-0.0047176119701716,0.7021525459097354,0.9999999999999999,0.010163565213068599,0.582329391514812,8.43013752031212e-06,5.632250093572788e-06,1.528789072650748e-05,5.870604513019094e-06,0.0029034699103507376,0.0023732362068645397,0.003909973238592239,0.0024229330393180687,0.001787181094720966,0.0034822694667353436,5.8398195205621435e-05,0.10239793395308155,0.19951934357120701,0.003345970116463227,3.959591866588394e-05,-7.2225198136017556e-06,3.0066334991384858e-05,5.0239288084798134e-05,0.0028784991730008177,1.779470422278656e-07,-3.000762891083993e-07,1.6885824772007987e-07,0.1779470422278656,-0.30007628910839934,0.16885824772007987,3.913592615486106e-05,2.406826446227832e-05,2.6077541031508875e-05,1.019922712573482e-07,7.235855720033417e-08,6.88986157333479e-08,0.10199227125734821,0.07235855720033417,0.06889861573334789,3.143480776450871e-07,1.8401914263978376e-06,5.952090254036231e-07,1.959436904732888e-06
4520.0,2026-01-01T13:15:20.000,1955416.996763135,803396.5329065584,-6543139.683024708,7298.309452299801,-264.7556003749366,2156.2613281998856,6876174.701961049,7614.78031888963,279222.88578302873,2111085.873771312,-6538128.902484818,-72.06410285505206,82.4655038253761,517379.8374911044,-1.2577558673165044,1.439294561068792,517.3798374911044,76.0643299563761,-11314.676440452375,-42726.447195954075,1.2951757509371062e-05,1.1632252086910917e-05,-4.062658818468613e-05,1.641857589497353e-05,-5.486686838855593e-06,-4.066821377730273e-05,4.419928708387809e-05,44199.28708387809,-0.36125691867443566,0.6019559617829071,-0.000889723812584352,0.7121387976900323,1.0,0.001748453365922395,0.0034890425480285934,3.334496382691119e-05,0.1001789985427962,0.19990741254360922,0.0019105256952984093,-1.598494598127152,-1.0288561481921354,-1.0077934101359267,-91.58699404714645,-58.94911501749574,-57.742309021885404,-3.22464424272695e-05,3.0223862562072378e-05,5.119192678787071e-07,4.419928708387809e-05,-3.232265453105296e-05,2.9516757281644134e-05,2.015792945335978e-07,4.3772520952868084e-05,1.0,1.9460605921549604e-16,-1.1102230246251565e-16,1.0154765239447716e-16,-4.4567578307013576e-17,1.0154765239447716e-16,0.0,2.1785053974504423e-17,-4.4567578307013576e-17,2.1785053974504423e-17,0.0,-0.3633359928043714,0.5997191221734526,-0.004480950280273923,0.7129543126434896,0.9999999999999999,0.009568284383886126,0.5482223123776082,8.455538347121108e-06,5.870182812743359e-06,1.4685730450985384e-05,5.788850393170202e-06,0.0029078408393722493,0.002422846015070574,0.0038321965569351195,0.002406002991097518,0.0017851125860323365,0.003484278954543574,6.012874090056719e-05,0.10227941713533695,0.1996344787416016,0.0034451230810381528,3.6659220109941425e-05,-4.763593485019452e-06,2.6783777073656003e-05,4.5650421206062865e-05,0.0026155764681019154,1.7954455766833599e-07,-2.997902776750939e-07,1.6853060833537607e-07,0.179544557668336,-0.2997902776750939,0.1685306083353761,3.913265946585206e-05,2.4136545056944122e-05,2.601052070490576e-05,1.0175780767432803e-07,7.232588573005451e-08,6.889002909889991e-08,0.10175780767432803,0.07232588573005451,0.06889002909889991,-4.90833561705551e-07,-6.599947512112718e-07,-3.0590264070874757e-07,8.775460572047318e-07
4530.0,2026-01-01T13:15:30.000,2028278.7310604183,800699.7820303104,-6521176.409658601,7273.888386208081,-274.5891169570146,2236.348893849562,6876101.84026555,7614.860984495133,319228.8989487614,2172754.7076428477,-6515980.847746185,-71.48211344123564,81.64169890472108,517177.09129351476,-1.2475982358336561,1.4249164528092313,517.1770912935148,398.9809799514871,-11391.03339643257,-42567.4319239056,1.3290263881398393e-05,1.2094317561384057e-05,-4.0236767476333596e-05,1.6992693472368054e-05,-5.5392558867367915e-06,-4.027984733129875e-05,4.4067006799388394e-05,44067.00679938839,-0.3665639102704798,0.5862605854923705,-0.0010716546497157153,0.7224460375292194,1.0,0.0017494625764982162,0.003488519753494547,3.836006075533069e-05,0.10023682204943071,0.19987745862325587,0.0021978695831458696,-1.6532211377037636,-1.0089963460150317,-0.9436943916302318,-94.72259379224195,-57.81123217078298,-54.069705790578126,-3.189321763622473e-05,3.0404189221694068e-05,-5.559090187875934e-07,4.4067006799388394e-05,-3.184718031427251e-05,2.9826382688935793e-05,4.6040242228697324e-07,4.36356272862793e-05,1.0,2.680673999553731e-16,0.0,4.927505803544479e-17,-9.546731657246804e-18,4.927505803544479e-17,-1.1102230246251565e-16,-5.0951103221513156e-17,-9.546731657246804e-18,-5.0951103221513156e-17,2.220446049250313e-16,-0.36823940323194754,0.5844795276250397,-0.004443389793752698,0.7230239829920792,1.0,0.008410015144994603,0.48185837344929383,8.493976986765616e-06,6.1136232503198435e-06,1.411723423780016e-05,5.694114348032618e-06,0.0029144428261274257,0.002472574215331027,0.003757290810916845,0.0023862343447433277,0.0017809686704939839,0.0034822584806886237,6.286971053948624e-05,0.10204198826433067,0.19951871411709643,0.0036021690731217115,3.1506093995767705e-05,-6.261272805923278e-06,2.450964978415555e-05,4.0404955495115946e-05,0.0023150334212840673,1.767959715956789e-07,-3.005429090725887e-07,1.6729690476838447e-07,0.1767959715956789,-0.3005429090725887,0.16729690476838446,3.913847184066938e-05,2.4214133488108837e-05,2.5948309095688226e-05,1.0153053768533679e-07,7.229232801098265e-08,6.888083208450385e-08,0.10153053768533679,0.07229232801098265,0.06888083208450385,-3.459159937887446e-07,-4.952189102922858e-07,1.0387296347389215e-06,1.2016067983973738e-06
4540.0,2026-01-01T13:15:40.000,2100891.789198562,797904.8617542546,-6498413.610691831,7248.574719481942,-284.3892792095745,2316.1648102847703,6876029.227247209,7614.941375640626,359285.6462585818,2234099.9245588994,-6493033.904534639,-70.89704194952272,80.86397672928942,516970.3459362762,-1.2373868119437108,1.4113426401821758,516.9703459362762,712.3421473759828,-11457.765297918166,-42405.52507241742,1.36228099257029e-05,1.2547187867884535e-05,-3.9837212502391665e-05,1.7555979697384023e-05,-5.590387177689707e-06,-3.9881719141645484e-05,4.3931951625491546e-05,43931.95162549154,-0.3717526045209065,0.5703419856102251,-0.0012629535775122219,0.7324673545151138,1.0,0.0017506128045324078,0.0034879234451552547,4.3377448939014464e-05,0.10030272526126752,0.19984329267212594,0.0024853447502497595,-1.7037356413077522,-0.9873604220485908,-0.883730375892056,-97.61686165294888,-56.57158504163996,-50.63402076612461,-3.151367341511324e-05,3.0566482628592925e-05,-1.6108697110696327e-06,4.393195162549155e-05,-3.294688251832222e-05,3.1228482679005055e-05,-1.8905562362121938e-06,4.543445169682722e-05,1.0,2.96015442508822e-16,2.220446049250313e-16,8.686377011815535e-17,-1.0324628054121026e-16,8.686377011815535e-17,0.0,3.091211427508958e-17,-1.0324628054121026e-16,3.091211427508958e-17,0.0,-0.3732258229725193,0.5684438426731961,-0.004327412118241947,0.7331816666405231,1.0,0.007918203748352325,0.4536796561052568,8.538291387737515e-06,6.3528710297032004e-06,1.3583583350558084e-05,5.603202472576713e-06,0.002922035487077033,0.0025204902359864836,0.0036855913162690845,0.0023671084623600822,0.0017795695465637458,0.003483979567313353,6.532777952287631e-05,0.10196182436811227,0.19961732511686983,0.0037430060516219755,2.895674203133797e-05,-3.943877841901776e-06,2.1950330583861844e-05,3.6549474609659155e-05,0.0020941306385540317,1.669869937145484e-07,-2.963079265049507e-07,1.663757317475316e-07,0.1669869937145484,-0.2963079265049507,0.1663757317475316,3.91529620604049e-05,2.430091264394908e-05,2.5891340321070858e-05,1.0131115780735546e-07,7.225783988412069e-08,6.887089798492047e-08,0.10131115780735546,0.0722578398841207,0.06887089798492046,-1.805026446888347e-06,7.70141037248257e-07,-3.115916998097711e-07,1.9870397778128488e-06
4550.0,2026-01-01T13:15:50.000,2173247.2603294114,795012.1116490506,-6474854.051705491,7222.371502094892,-294.154882329232,2395.6992651693704,6875956.871816822,7615.02148245188,399387.7589910297,2295113.9571839655,-6469290.861028933,-70.30915610060995,80.12843807775668,516759.6751558615,-1.2271262682543012,1.3985050689372502,516.7596751558615,1016.5832632250845,-11515.608978063134,-42240.912257956996,1.3949289630391381e-05,1.2990861448644868e-05,-3.942831720579395e-05,1.8108377260164657e-05,-5.640013374574167e-06,-3.94742230093173e-05,4.37942617251523e-05,43794.261725152304,-0.3768216005051345,0.5542062224115519,-0.001462433680176633,0.7421986295600371,1.0,0.0017519040461419983,0.003487253443123632,4.8397425674181e-05,0.10037670795582873,0.19980490438344878,0.0027729682304286642,-1.7501780648221419,-0.9641419826818751,-0.8277511753327866,-100.27781651068254,-55.241266459046756,-47.42664883356209,-3.110856227313106e-05,3.071094696668468e-05,-2.651876648591907e-06,4.3794261725152294e-05,-3.0431614487435684e-05,2.938395905648382e-05,-1.223245581742471e-06,4.232016705895991e-05,0.9999999999999997,3.9815899600542337e-16,-2.220446049250313e-16,-2.5904327783786988e-17,6.770149717545027e-17,-2.5904327783786988e-17,-2.220446049250313e-16,7.41999109339953e-18,6.770149717545027e-17,7.41999109339953e-18,-2.220446049250313e-16,-0.37779011480124736,0.5529336455013691,-0.004326173020491268,0.7426441254450366,0.9999999999999999,0.006620257255284216,0.379312800018648,8.588268811573352e-06,6.600362363230798e-06,1.3082911949390817e-05,5.504841646110552e-06,0.0029305748261345167,0.0025691170396131818,0.0036170308195246025,0.002346239895260191,0.0017746492908569818,0.0034810428416046555,6.787335045418593e-05,0.10167991448198953,0.1994490631281739,0.003888856522437203,2.2745244714983534e-05,-6.2106015189765384e-06,1.9475924780004926e-05,3.058152014548018e-05,0.0017521920354303176,1.6929497896665418e-07,-2.9949614385035786e-07,1.653283849608563e-07,0.16929497896665419,-0.29949614385035783,0.1653283849608563,3.917549163154995e-05,2.4397149671720425e-05,2.58392502785317e-05,1.0109958378572807e-07,7.222241601352922e-08,6.885999685298835e-08,0.10109958378572807,0.07222241601352922,0.06885999685298835,3.338105102080841e-07,-1.195367645046281e-06,1.406525099717972e-06,1.8758054589123904e-06
4560.0,2026-01-01T13:16:00.000,2245336.264653696,792021.8833130351,-6450500.596238235,7195.281893782855,-303.8847256095661,2474.942479534311,6875884.782854172,7615.1012950887025,439529.8515794347,2355789.2860105643,-6444754.603285835,-69.71869367033331,79.431587998118,516545.15470748424,-1.2168207547366463,1.3863427406547706,516.5451547074842,1312.1208554034667,-11565.211940719782,-42073.775781579134,1.4269608102926844e-05,1.3425348359717332e-05,-3.901046914484196e-05,1.8649844244915947e-05,-5.688071158070803e-06,-3.905774638957867e-05,4.365407652088803e-05,43654.076520888026,-0.3817695127913083,0.5378594389682247,-0.0016688840097510754,0.7516358678522704,1.0,0.0017533362967410066,0.003486509545399352,5.342028752817723e-05,0.100458769870357,0.19976228218345815,0.003060757015739904,-1.7927494347577644,-0.9395195343403211,-0.7755452888619011,-102.71697633608383,-53.83050408779681,-44.43547187304122,-3.067867378739288e-05,3.083780912341132e-05,-3.6778934196535053e-06,4.3654076520888034e-05,-2.9133038827221004e-05,3.1597399649161396e-05,-5.092648195447044e-06,4.327891728705538e-05,1.0000000000000004,6.068686840283298e-16,2.220446049250313e-16,1.0143663705553441e-17,-1.8983361383619628e-16,1.0143663705553441e-17,4.440892098500626e-16,9.679113736146176e-18,-1.8983361383619628e-16,9.679113736146176e-18,2.220446049250313e-16,-0.38391322151664353,0.5356844114867886,-0.0049571476726749655,0.7520826259937913,1.0,0.009019653401126999,0.5167880725553956,8.645416474373781e-06,6.842100855135974e-06,1.2616688113989514e-05,5.4112013293797545e-06,0.0029403089079846323,0.002615740976307856,0.003551997763792865,0.0023261989015085863,0.0017887304088159757,0.0034799522882993975,7.894289246443611e-05,0.10248670311186575,0.19938657902644857,0.004523094560767299,3.5394112074969104e-05,-6.557257099954524e-06,2.552260493625888e-05,4.412645638370165e-05,0.0025282597156542136,1.7447954333200636e-07,-2.991099381312868e-07,1.6778930704506686e-07,0.17447954333200635,-0.2991099381312868,0.16778930704506687,3.9205536665320034e-05,2.4502510307018986e-05,2.5792457442619553e-05,1.0089628814671962e-07,7.218606892554641e-08,6.884806032303465e-08,0.10089628814671962,0.07218606892554641,0.06884806032303466,1.2259433196032803e-06,9.189861031033347e-07,-1.5067362700125526e-06,2.148889636055864e-06
